"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+2.50000000000E+008, -1.35095815735E+000, +0.00000000000E+000
+2.50625000000E+008, -1.36975669264E+000, +0.00000000000E+000
+2.51250000000E+008, -1.37157049813E+000, +0.00000000000E+000
+2.51875000000E+008, -1.39183217778E+000, +0.00000000000E+000
+2.52500000000E+008, -1.39826518953E+000, +0.00000000000E+000
+2.53125000000E+008, -1.42277865004E+000, +0.00000000000E+000
+2.53750000000E+008, -1.43128122838E+000, +0.00000000000E+000
+2.54375000000E+008, -1.43753453939E+000, +0.00000000000E+000
+2.55000000000E+008, -1.44957315422E+000, +0.00000000000E+000
+2.55625000000E+008, -1.46162078238E+000, +0.00000000000E+000
+2.56250000000E+008, -1.47127360694E+000, +0.00000000000E+000
+2.56875000000E+008, -1.49048496507E+000, +0.00000000000E+000
+2.57500000000E+008, -1.50818457638E+000, +0.00000000000E+000
+2.58125000000E+008, -1.51550608283E+000, +0.00000000000E+000
+2.58750000000E+008, -1.52211223262E+000, +0.00000000000E+000
+2.59375000000E+008, -1.53495624315E+000, +0.00000000000E+000
+2.60000000000E+008, -1.54747070721E+000, +0.00000000000E+000
+2.60625000000E+008, -1.55930613568E+000, +0.00000000000E+000
+2.61250000000E+008, -1.57045667622E+000, +0.00000000000E+000
+2.61875000000E+008, -1.57389482471E+000, +0.00000000000E+000
+2.62500000000E+008, -1.58265926996E+000, +0.00000000000E+000
+2.63125000000E+008, -1.59326087916E+000, +0.00000000000E+000
+2.63750000000E+008, -1.60380110709E+000, +0.00000000000E+000
+2.64375000000E+008, -1.61230136506E+000, +0.00000000000E+000
+2.65000000000E+008, -1.62238921055E+000, +0.00000000000E+000
+2.65625000000E+008, -1.63269211776E+000, +0.00000000000E+000
+2.66250000000E+008, -1.63601883900E+000, +0.00000000000E+000
+2.66875000000E+008, -1.65129012687E+000, +0.00000000000E+000
+2.67500000000E+008, -1.65472984599E+000, +0.00000000000E+000
+2.68125000000E+008, -1.65045808874E+000, +0.00000000000E+000
+2.68750000000E+008, -1.65478438320E+000, +0.00000000000E+000
+2.69375000000E+008, -1.66675342837E+000, +0.00000000000E+000
+2.70000000000E+008, -1.67169947839E+000, +0.00000000000E+000
+2.70625000000E+008, -1.68069918874E+000, +0.00000000000E+000
+2.71250000000E+008, -1.68026803889E+000, +0.00000000000E+000
+2.71875000000E+008, -1.68275747483E+000, +0.00000000000E+000
+2.72500000000E+008, -1.68981985811E+000, +0.00000000000E+000
+2.73125000000E+008, -1.69111258545E+000, +0.00000000000E+000
+2.73750000000E+008, -1.69092584650E+000, +0.00000000000E+000
+2.74375000000E+008, -1.69758010752E+000, +0.00000000000E+000
+2.75000000000E+008, -1.69442882727E+000, +0.00000000000E+000
+2.75625000000E+008, -1.69287971912E+000, +0.00000000000E+000
+2.76250000000E+008, -1.69641537664E+000, +0.00000000000E+000
+2.76875000000E+008, -1.69043212144E+000, +0.00000000000E+000
+2.77500000000E+008, -1.69028176359E+000, +0.00000000000E+000
+2.78125000000E+008, -1.69316031155E+000, +0.00000000000E+000
+2.78750000000E+008, -1.68883422505E+000, +0.00000000000E+000
+2.79375000000E+008, -1.68500228609E+000, +0.00000000000E+000
+2.80000000000E+008, -1.68033572039E+000, +0.00000000000E+000
+2.80625000000E+008, -1.68024593818E+000, +0.00000000000E+000
+2.81250000000E+008, -1.67388476506E+000, +0.00000000000E+000
+2.81875000000E+008, -1.67081659577E+000, +0.00000000000E+000
+2.82500000000E+008, -1.66497485781E+000, +0.00000000000E+000
+2.83125000000E+008, -1.66601003992E+000, +0.00000000000E+000
+2.83750000000E+008, -1.66557057910E+000, +0.00000000000E+000
+2.84375000000E+008, -1.64945158712E+000, +0.00000000000E+000
+2.85000000000E+008, -1.64859854876E+000, +0.00000000000E+000
+2.85625000000E+008, -1.63565454659E+000, +0.00000000000E+000
+2.86250000000E+008, -1.63582707066E+000, +0.00000000000E+000
+2.86875000000E+008, -1.62700110206E+000, +0.00000000000E+000
+2.87500000000E+008, -1.61725585271E+000, +0.00000000000E+000
+2.88125000000E+008, -1.61127791560E+000, +0.00000000000E+000
+2.88750000000E+008, -1.59979799802E+000, +0.00000000000E+000
+2.89375000000E+008, -1.58918683612E+000, +0.00000000000E+000
+2.90000000000E+008, -1.57946093522E+000, +0.00000000000E+000
+2.90625000000E+008, -1.56995914474E+000, +0.00000000000E+000
+2.91250000000E+008, -1.55243085351E+000, +0.00000000000E+000
+2.91875000000E+008, -1.54905188785E+000, +0.00000000000E+000
+2.92500000000E+008, -1.53558983172E+000, +0.00000000000E+000
+2.93125000000E+008, -1.52905506177E+000, +0.00000000000E+000
+2.93750000000E+008, -1.51033600983E+000, +0.00000000000E+000
+2.94375000000E+008, -1.49863247387E+000, +0.00000000000E+000
+2.95000000000E+008, -1.49037951017E+000, +0.00000000000E+000
+2.95625000000E+008, -1.47617717519E+000, +0.00000000000E+000
+2.96250000000E+008, -1.46639645713E+000, +0.00000000000E+000
+2.96875000000E+008, -1.45197031274E+000, +0.00000000000E+000
+2.97500000000E+008, -1.44600254002E+000, +0.00000000000E+000
+2.98125000000E+008, -1.42664121058E+000, +0.00000000000E+000
+2.98750000000E+008, -1.42367901304E+000, +0.00000000000E+000
+2.99375000000E+008, -1.40293432412E+000, +0.00000000000E+000
+3.00000000000E+008, -1.39617270840E+000, +0.00000000000E+000
+3.00625000000E+008, -1.37069987989E+000, +0.00000000000E+000
+3.01250000000E+008, -1.36315600980E+000, +0.00000000000E+000
+3.01875000000E+008, -1.35194240990E+000, +0.00000000000E+000
+3.02500000000E+008, -1.33217014157E+000, +0.00000000000E+000
+3.03125000000E+008, -1.31583990120E+000, +0.00000000000E+000
+3.03750000000E+008, -1.30221216716E+000, +0.00000000000E+000
+3.04375000000E+008, -1.28567234592E+000, +0.00000000000E+000
+3.05000000000E+008, -1.27840488354E+000, +0.00000000000E+000
+3.05625000000E+008, -1.25675989847E+000, +0.00000000000E+000
+3.06250000000E+008, -1.23817157793E+000, +0.00000000000E+000
+3.06875000000E+008, -1.22880328436E+000, +0.00000000000E+000
+3.07500000000E+008, -1.20964787565E+000, +0.00000000000E+000
+3.08125000000E+008, -1.19988558745E+000, +0.00000000000E+000
+3.08750000000E+008, -1.18523378135E+000, +0.00000000000E+000
+3.09375000000E+008, -1.16956984377E+000, +0.00000000000E+000
+3.10000000000E+008, -1.15587466616E+000, +0.00000000000E+000
+3.10625000000E+008, -1.14089963775E+000, +0.00000000000E+000
+3.11250000000E+008, -1.13256245536E+000, +0.00000000000E+000
+3.11875000000E+008, -1.11008342475E+000, +0.00000000000E+000
+3.12500000000E+008, -1.10263814109E+000, +0.00000000000E+000
+3.13125000000E+008, -1.08369952873E+000, +0.00000000000E+000
+3.13750000000E+008, -1.06457495505E+000, +0.00000000000E+000
+3.14375000000E+008, -1.05263453510E+000, +0.00000000000E+000
+3.15000000000E+008, -1.03774985779E+000, +0.00000000000E+000
+3.15625000000E+008, -1.02450278749E+000, +0.00000000000E+000
