"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+2.80000000000E+008, +8.58005960696E-002, +0.00000000000E+000
+2.80625000000E+008, +8.15487282666E-002, +0.00000000000E+000
+2.81250000000E+008, +8.80628433012E-002, +0.00000000000E+000
+2.81875000000E+008, +8.53332508264E-002, +0.00000000000E+000
+2.82500000000E+008, +8.78047853968E-002, +0.00000000000E+000
+2.83125000000E+008, +9.02686561969E-002, +0.00000000000E+000
+2.83750000000E+008, +8.71202542785E-002, +0.00000000000E+000
+2.84375000000E+008, +8.84951302775E-002, +0.00000000000E+000
+2.85000000000E+008, +9.03667448345E-002, +0.00000000000E+000
+2.85625000000E+008, +8.84417632845E-002, +0.00000000000E+000
+2.86250000000E+008, +8.76965512742E-002, +0.00000000000E+000
+2.86875000000E+008, +9.09107290204E-002, +0.00000000000E+000
+2.87500000000E+008, +8.97540125570E-002, +0.00000000000E+000
+2.88125000000E+008, +9.02787464446E-002, +0.00000000000E+000
+2.88750000000E+008, +9.24718738162E-002, +0.00000000000E+000
+2.89375000000E+008, +9.12291857634E-002, +0.00000000000E+000
+2.90000000000E+008, +9.56295997945E-002, +0.00000000000E+000
+2.90625000000E+008, +9.46043840504E-002, +0.00000000000E+000
+2.91250000000E+008, +9.46641825946E-002, +0.00000000000E+000
+2.91875000000E+008, +9.53184494706E-002, +0.00000000000E+000
+2.92500000000E+008, +9.59914628598E-002, +0.00000000000E+000
+2.93125000000E+008, +9.63931575007E-002, +0.00000000000E+000
+2.93750000000E+008, +9.70601335500E-002, +0.00000000000E+000
+2.94375000000E+008, +9.66018213533E-002, +0.00000000000E+000
+2.95000000000E+008, +9.52994285151E-002, +0.00000000000E+000
+2.95625000000E+008, +9.98344490902E-002, +0.00000000000E+000
+2.96250000000E+008, +9.92553300760E-002, +0.00000000000E+000
+2.96875000000E+008, +9.98320704919E-002, +0.00000000000E+000
+2.97500000000E+008, +9.97532171706E-002, +0.00000000000E+000
+2.98125000000E+008, +1.02063158287E-001, +0.00000000000E+000
+2.98750000000E+008, +1.04730684226E-001, +0.00000000000E+000
+2.99375000000E+008, +1.03629270074E-001, +0.00000000000E+000
+3.00000000000E+008, +1.06585886834E-001, +0.00000000000E+000
+3.00625000000E+008, +1.04346334464E-001, +0.00000000000E+000
+3.01250000000E+008, +1.03600292372E-001, +0.00000000000E+000
+3.01875000000E+008, +1.05487616909E-001, +0.00000000000E+000
+3.02500000000E+008, +1.06694605356E-001, +0.00000000000E+000
+3.03125000000E+008, +1.09442947874E-001, +0.00000000000E+000
+3.03750000000E+008, +1.07669302458E-001, +0.00000000000E+000
+3.04375000000E+008, +1.07623526093E-001, +0.00000000000E+000
+3.05000000000E+008, +1.10984093221E-001, +0.00000000000E+000
+3.05625000000E+008, +1.10346733132E-001, +0.00000000000E+000
+3.06250000000E+008, +1.08876146170E-001, +0.00000000000E+000
+3.06875000000E+008, +1.13506203095E-001, +0.00000000000E+000
+3.07500000000E+008, +1.12819155015E-001, +0.00000000000E+000
+3.08125000000E+008, +1.12471542704E-001, +0.00000000000E+000
+3.08750000000E+008, +1.15643258115E-001, +0.00000000000E+000
+3.09375000000E+008, +1.13392090349E-001, +0.00000000000E+000
+3.10000000000E+008, +1.14526362325E-001, +0.00000000000E+000
+3.10625000000E+008, +1.17848301329E-001, +0.00000000000E+000
+3.11250000000E+008, +1.18825102894E-001, +0.00000000000E+000
+3.11875000000E+008, +1.19486553836E-001, +0.00000000000E+000
+3.12500000000E+008, +1.18118039430E-001, +0.00000000000E+000
+3.13125000000E+008, +1.20752479196E-001, +0.00000000000E+000
+3.13750000000E+008, +1.23943862058E-001, +0.00000000000E+000
+3.14375000000E+008, +1.20811563947E-001, +0.00000000000E+000
+3.15000000000E+008, +1.21142485726E-001, +0.00000000000E+000
+3.15625000000E+008, +1.22760295965E-001, +0.00000000000E+000
+3.16250000000E+008, +1.26649065842E-001, +0.00000000000E+000
+3.16875000000E+008, +1.28911464650E-001, +0.00000000000E+000
+3.17500000000E+008, +1.24473579385E-001, +0.00000000000E+000
+3.18125000000E+008, +1.26313150611E-001, +0.00000000000E+000
+3.18750000000E+008, +1.26839432365E-001, +0.00000000000E+000
+3.19375000000E+008, +1.31955840525E-001, +0.00000000000E+000
+3.20000000000E+008, +1.32078842816E-001, +0.00000000000E+000
+3.20625000000E+008, +1.28474511813E-001, +0.00000000000E+000
+3.21250000000E+008, +1.31316566724E-001, +0.00000000000E+000
+3.21875000000E+008, +1.30118274753E-001, +0.00000000000E+000
+3.22500000000E+008, +1.30852690709E-001, +0.00000000000E+000
+3.23125000000E+008, +1.36418385858E-001, +0.00000000000E+000
+3.23750000000E+008, +1.34691485085E-001, +0.00000000000E+000
+3.24375000000E+008, +1.34334516787E-001, +0.00000000000E+000
+3.25000000000E+008, +1.37523154717E-001, +0.00000000000E+000
+3.25625000000E+008, +1.32858206159E-001, +0.00000000000E+000
+3.26250000000E+008, +1.40413789816E-001, +0.00000000000E+000
+3.26875000000E+008, +1.37067311610E-001, +0.00000000000E+000
+3.27500000000E+008, +1.39341181272E-001, +0.00000000000E+000
+3.28125000000E+008, +1.37373723040E-001, +0.00000000000E+000
+3.28750000000E+008, +1.43410848494E-001, +0.00000000000E+000
+3.29375000000E+008, +1.44036807293E-001, +0.00000000000E+000
+3.30000000000E+008, +1.41692524332E-001, +0.00000000000E+000
+3.30625000000E+008, +1.38161841030E-001, +0.00000000000E+000
+3.31250000000E+008, +1.44284449303E-001, +0.00000000000E+000
+3.31875000000E+008, +1.43968562131E-001, +0.00000000000E+000
+3.32500000000E+008, +1.39427698241E-001, +0.00000000000E+000
+3.33125000000E+008, +1.45790238347E-001, +0.00000000000E+000
+3.33750000000E+008, +1.45781578662E-001, +0.00000000000E+000
+3.34375000000E+008, +1.48139958219E-001, +0.00000000000E+000
+3.35000000000E+008, +1.52571753843E-001, +0.00000000000E+000
+3.35625000000E+008, +1.51152909937E-001, +0.00000000000E+000
+3.36250000000E+008, +1.47539648710E-001, +0.00000000000E+000
+3.36875000000E+008, +1.50990057013E-001, +0.00000000000E+000
+3.37500000000E+008, +1.51710261943E-001, +0.00000000000E+000
+3.38125000000E+008, +1.56625308352E-001, +0.00000000000E+000
+3.38750000000E+008, +1.52210428627E-001, +0.00000000000E+000
+3.39375000000E+008, +1.54818767763E-001, +0.00000000000E+000
+3.40000000000E+008, +1.56886001005E-001, +0.00000000000E+000
+3.40625000000E+008, +1.55625716028E-001, +0.00000000000E+000
+3.41250000000E+008, +1.57222820474E-001, +0.00000000000E+000
+3.41875000000E+008, +1.58833781936E-001, +0.00000000000E+000
+3.42500000000E+008, +1.58865046796E-001, +0.00000000000E+000
+3.43125000000E+008, +1.58130235509E-001, +0.00000000000E+000
+3.43750000000E+008, +1.64553296694E-001, +0.00000000000E+000
+3.44375000000E+008, +1.62107967570E-001, +0.00000000000E+000
+3.45000000000E+008, +1.59333791904E-001, +0.00000000000E+000
+3.45625000000E+008, +1.59367130709E-001, +0.00000000000E+000
+3.46250000000E+008, +1.65972890717E-001, +0.00000000000E+000
+3.46875000000E+008, +1.67574258549E-001, +0.00000000000E+000
+3.47500000000E+008, +1.66471734456E-001, +0.00000000000E+000
+3.48125000000E+008, +1.64216965579E-001, +0.00000000000E+000
+3.48750000000E+008, +1.68255529352E-001, +0.00000000000E+000
+3.49375000000E+008, +1.65279345007E-001, +0.00000000000E+000
+3.50000000000E+008, +1.65163871492E-001, +0.00000000000E+000
+3.50625000000E+008, +1.67511344032E-001, +0.00000000000E+000
+3.51250000000E+008, +1.70993649930E-001, +0.00000000000E+000
+3.51875000000E+008, +1.69685596856E-001, +0.00000000000E+000
+3.52500000000E+008, +1.69421466845E-001, +0.00000000000E+000
+3.53125000000E+008, +1.70709372523E-001, +0.00000000000E+000
+3.53750000000E+008, +1.71623129164E-001, +0.00000000000E+000
+3.54375000000E+008, +1.69226107288E-001, +0.00000000000E+000
+3.55000000000E+008, +1.73249190117E-001, +0.00000000000E+000
+3.55625000000E+008, +1.72438049666E-001, +0.00000000000E+000
+3.56250000000E+008, +1.71988417573E-001, +0.00000000000E+000
+3.56875000000E+008, +1.77315196300E-001, +0.00000000000E+000
+3.57500000000E+008, +1.72687179060E-001, +0.00000000000E+000
+3.58125000000E+008, +1.73879540053E-001, +0.00000000000E+000
+3.58750000000E+008, +1.71149868222E-001, +0.00000000000E+000
+3.59375000000E+008, +1.81576321224E-001, +0.00000000000E+000
+3.60000000000E+008, +1.73224490170E-001, +0.00000000000E+000
+3.60625000000E+008, +1.76899517511E-001, +0.00000000000E+000
+3.61250000000E+008, +1.74813555468E-001, +0.00000000000E+000
+3.61875000000E+008, +1.75437309992E-001, +0.00000000000E+000
+3.62500000000E+008, +1.79648928500E-001, +0.00000000000E+000
+3.63125000000E+008, +1.80440557722E-001, +0.00000000000E+000
+3.63750000000E+008, +1.77463074408E-001, +0.00000000000E+000
+3.64375000000E+008, +1.84823293936E-001, +0.00000000000E+000
+3.65000000000E+008, +1.76749703636E-001, +0.00000000000E+000
+3.65625000000E+008, +1.84093899470E-001, +0.00000000000E+000
+3.66250000000E+008, +1.83071872767E-001, +0.00000000000E+000
+3.66875000000E+008, +1.77953645276E-001, +0.00000000000E+000
+3.67500000000E+008, +1.78895334818E-001, +0.00000000000E+000
+3.68125000000E+008, +1.77541649192E-001, +0.00000000000E+000
+3.68750000000E+008, +1.82749668158E-001, +0.00000000000E+000
+3.69375000000E+008, +1.82386967762E-001, +0.00000000000E+000
+3.70000000000E+008, +1.85675660801E-001, +0.00000000000E+000
+3.70625000000E+008, +1.85847271892E-001, +0.00000000000E+000
+3.71250000000E+008, +1.86990526417E-001, +0.00000000000E+000
+3.71875000000E+008, +1.86046672343E-001, +0.00000000000E+000
+3.72500000000E+008, +1.85476550251E-001, +0.00000000000E+000
+3.73125000000E+008, +1.82206703007E-001, +0.00000000000E+000
+3.73750000000E+008, +1.83332622922E-001, +0.00000000000E+000
+3.74375000000E+008, +1.90093802412E-001, +0.00000000000E+000
+3.75000000000E+008, +1.83502321547E-001, +0.00000000000E+000
+3.75625000000E+008, +1.88248489747E-001, +0.00000000000E+000
+3.76250000000E+008, +1.86100995329E-001, +0.00000000000E+000
+3.76875000000E+008, +1.83165127183E-001, +0.00000000000E+000
+3.77500000000E+008, +1.86542200536E-001, +0.00000000000E+000
+3.78125000000E+008, +1.86613307161E-001, +0.00000000000E+000
+3.78750000000E+008, +1.89225543334E-001, +0.00000000000E+000
+3.79375000000E+008, +1.89702522814E-001, +0.00000000000E+000
+3.80000000000E+008, +1.89895493317E-001, +0.00000000000E+000
+3.80625000000E+008, +1.89189606087E-001, +0.00000000000E+000
+3.81250000000E+008, +1.87131624115E-001, +0.00000000000E+000
+3.81875000000E+008, +1.88974619374E-001, +0.00000000000E+000
+3.82500000000E+008, +1.84482807417E-001, +0.00000000000E+000
+3.83125000000E+008, +1.87533337053E-001, +0.00000000000E+000
+3.83750000000E+008, +1.93781422393E-001, +0.00000000000E+000
+3.84375000000E+008, +1.88678806492E-001, +0.00000000000E+000
+3.85000000000E+008, +1.87411458672E-001, +0.00000000000E+000
+3.85625000000E+008, +1.85382570538E-001, +0.00000000000E+000
+3.86250000000E+008, +1.86528989785E-001, +0.00000000000E+000
+3.86875000000E+008, +1.87026304620E-001, +0.00000000000E+000
+3.87500000000E+008, +1.92287883737E-001, +0.00000000000E+000
+3.88125000000E+008, +1.91993454441E-001, +0.00000000000E+000
+3.88750000000E+008, +1.91189274794E-001, +0.00000000000E+000
+3.89375000000E+008, +1.90492516079E-001, +0.00000000000E+000
+3.90000000000E+008, +1.88770466631E-001, +0.00000000000E+000
+3.90625000000E+008, +1.88359286820E-001, +0.00000000000E+000
+3.91250000000E+008, +1.92860848843E-001, +0.00000000000E+000
+3.91875000000E+008, +1.89973723183E-001, +0.00000000000E+000
+3.92500000000E+008, +1.91322346150E-001, +0.00000000000E+000
+3.93125000000E+008, +1.88940855060E-001, +0.00000000000E+000
+3.93750000000E+008, +1.88855027756E-001, +0.00000000000E+000
+3.94375000000E+008, +1.87601312598E-001, +0.00000000000E+000
+3.95000000000E+008, +1.88789669316E-001, +0.00000000000E+000
+3.95625000000E+008, +1.91342731990E-001, +0.00000000000E+000
+3.96250000000E+008, +1.92336409178E-001, +0.00000000000E+000
+3.96875000000E+008, +1.87178847657E-001, +0.00000000000E+000
+3.97500000000E+008, +1.86631530923E-001, +0.00000000000E+000
+3.98125000000E+008, +1.88424776608E-001, +0.00000000000E+000
+3.98750000000E+008, +1.88900085952E-001, +0.00000000000E+000
+3.99375000000E+008, +1.90633566526E-001, +0.00000000000E+000
+4.00000000000E+008, +1.84878142055E-001, +0.00000000000E+000
+4.00625000000E+008, +1.87191544668E-001, +0.00000000000E+000
+4.01250000000E+008, +1.87653456729E-001, +0.00000000000E+000
+4.01875000000E+008, +1.86839216890E-001, +0.00000000000E+000
+4.02500000000E+008, +1.92790987373E-001, +0.00000000000E+000
+4.03125000000E+008, +1.89662350127E-001, +0.00000000000E+000
+4.03750000000E+008, +1.89963395100E-001, +0.00000000000E+000
+4.04375000000E+008, +1.90324684145E-001, +0.00000000000E+000
+4.05000000000E+008, +1.88529862718E-001, +0.00000000000E+000
+4.05625000000E+008, +1.89430549503E-001, +0.00000000000E+000
+4.06250000000E+008, +1.86450641014E-001, +0.00000000000E+000
+4.06875000000E+008, +1.87973640651E-001, +0.00000000000E+000
+4.07500000000E+008, +1.90210493972E-001, +0.00000000000E+000
+4.08125000000E+008, +1.85913845019E-001, +0.00000000000E+000
+4.08750000000E+008, +1.86224783762E-001, +0.00000000000E+000
+4.09375000000E+008, +1.91398178514E-001, +0.00000000000E+000
+4.10000000000E+008, +1.92872983608E-001, +0.00000000000E+000
+4.10625000000E+008, +1.89783520997E-001, +0.00000000000E+000
+4.11250000000E+008, +1.85861823514E-001, +0.00000000000E+000
+4.11875000000E+008, +1.89813158806E-001, +0.00000000000E+000
+4.12500000000E+008, +1.84958714618E-001, +0.00000000000E+000
+4.13125000000E+008, +1.85032349361E-001, +0.00000000000E+000
+4.13750000000E+008, +1.88958290160E-001, +0.00000000000E+000
+4.14375000000E+008, +1.86496653617E-001, +0.00000000000E+000
+4.15000000000E+008, +1.88272989450E-001, +0.00000000000E+000
+4.15625000000E+008, +1.87300538948E-001, +0.00000000000E+000
+4.16250000000E+008, +1.89420943154E-001, +0.00000000000E+000
+4.16875000000E+008, +1.87718343177E-001, +0.00000000000E+000
+4.17500000000E+008, +1.90127809061E-001, +0.00000000000E+000
+4.18125000000E+008, +1.87702233617E-001, +0.00000000000E+000
+4.18750000000E+008, +1.83592739335E-001, +0.00000000000E+000
+4.19375000000E+008, +1.86694229988E-001, +0.00000000000E+000
+4.20000000000E+008, +1.84199950021E-001, +0.00000000000E+000
+4.20625000000E+008, +1.84055822056E-001, +0.00000000000E+000
+4.21250000000E+008, +1.83526058940E-001, +0.00000000000E+000
+4.21875000000E+008, +1.88296644850E-001, +0.00000000000E+000
+4.22500000000E+008, +1.82499792058E-001, +0.00000000000E+000
+4.23125000000E+008, +1.83061230561E-001, +0.00000000000E+000
+4.23750000000E+008, +1.84632449115E-001, +0.00000000000E+000
+4.24375000000E+008, +1.84101873996E-001, +0.00000000000E+000
+4.25000000000E+008, +1.84035874145E-001, +0.00000000000E+000
+4.25625000000E+008, +1.82516820056E-001, +0.00000000000E+000
+4.26250000000E+008, +1.84165618855E-001, +0.00000000000E+000
+4.26875000000E+008, +1.81742015441E-001, +0.00000000000E+000
+4.27500000000E+008, +1.81376704407E-001, +0.00000000000E+000
+4.28125000000E+008, +1.82016099101E-001, +0.00000000000E+000
+4.28750000000E+008, +1.84374462909E-001, +0.00000000000E+000
+4.29375000000E+008, +1.82692017586E-001, +0.00000000000E+000
+4.30000000000E+008, +1.82940555475E-001, +0.00000000000E+000
+4.30625000000E+008, +1.83585540618E-001, +0.00000000000E+000
+4.31250000000E+008, +1.80014668364E-001, +0.00000000000E+000
+4.31875000000E+008, +1.82075751802E-001, +0.00000000000E+000
+4.32500000000E+008, +1.83506473733E-001, +0.00000000000E+000
+4.33125000000E+008, +1.81389993289E-001, +0.00000000000E+000
+4.33750000000E+008, +1.80141570904E-001, +0.00000000000E+000
+4.34375000000E+008, +1.80670463677E-001, +0.00000000000E+000
+4.35000000000E+008, +1.81157376637E-001, +0.00000000000E+000
+4.35625000000E+008, +1.81525830865E-001, +0.00000000000E+000
+4.36250000000E+008, +1.79998330250E-001, +0.00000000000E+000
+4.36875000000E+008, +1.80956561570E-001, +0.00000000000E+000
+4.37500000000E+008, +1.81062186198E-001, +0.00000000000E+000
+4.38125000000E+008, +1.81559293281E-001, +0.00000000000E+000
+4.38750000000E+008, +1.82031686080E-001, +0.00000000000E+000
+4.39375000000E+008, +1.82392281610E-001, +0.00000000000E+000
+4.40000000000E+008, +1.81132694546E-001, +0.00000000000E+000
+4.40625000000E+008, +1.81639768093E-001, +0.00000000000E+000
+4.41250000000E+008, +1.80279604645E-001, +0.00000000000E+000
+4.41875000000E+008, +1.81018247362E-001, +0.00000000000E+000
+4.42500000000E+008, +1.81173901193E-001, +0.00000000000E+000
+4.43125000000E+008, +1.81677956293E-001, +0.00000000000E+000
+4.43750000000E+008, +1.79841899613E-001, +0.00000000000E+000
+4.44375000000E+008, +1.80091830764E-001, +0.00000000000E+000
+4.45000000000E+008, +1.81719574685E-001, +0.00000000000E+000
+4.45625000000E+008, +1.79224545157E-001, +0.00000000000E+000
+4.46250000000E+008, +1.80087704141E-001, +0.00000000000E+000
+4.46875000000E+008, +1.82900306981E-001, +0.00000000000E+000
+4.47500000000E+008, +1.79383047708E-001, +0.00000000000E+000
+4.48125000000E+008, +1.81514834770E-001, +0.00000000000E+000
+4.48750000000E+008, +1.81672948769E-001, +0.00000000000E+000
+4.49375000000E+008, +1.80022646279E-001, +0.00000000000E+000
+4.50000000000E+008, +1.81514121493E-001, +0.00000000000E+000
+4.50625000000E+008, +1.82573340500E-001, +0.00000000000E+000
+4.51250000000E+008, +1.83196827007E-001, +0.00000000000E+000
+4.51875000000E+008, +1.82210853615E-001, +0.00000000000E+000
+4.52500000000E+008, +1.83736232953E-001, +0.00000000000E+000
+4.53125000000E+008, +1.81968288351E-001, +0.00000000000E+000
+4.53750000000E+008, +1.82702997343E-001, +0.00000000000E+000
+4.54375000000E+008, +1.82428308313E-001, +0.00000000000E+000
+4.55000000000E+008, +1.82747832247E-001, +0.00000000000E+000
+4.55625000000E+008, +1.81230135240E-001, +0.00000000000E+000
+4.56250000000E+008, +1.81890829689E-001, +0.00000000000E+000
+4.56875000000E+008, +1.82740166337E-001, +0.00000000000E+000
+4.57500000000E+008, +1.84542540681E-001, +0.00000000000E+000
+4.58125000000E+008, +1.82700329497E-001, +0.00000000000E+000
+4.58750000000E+008, +1.82775532048E-001, +0.00000000000E+000
+4.59375000000E+008, +1.83081610259E-001, +0.00000000000E+000
+4.60000000000E+008, +1.84401911429E-001, +0.00000000000E+000
+4.60625000000E+008, +1.83266611831E-001, +0.00000000000E+000
+4.61250000000E+008, +1.84279851045E-001, +0.00000000000E+000
+4.61875000000E+008, +1.84027952767E-001, +0.00000000000E+000
+4.62500000000E+008, +1.83972864178E-001, +0.00000000000E+000
+4.63125000000E+008, +1.84212471361E-001, +0.00000000000E+000
+4.63750000000E+008, +1.83729774107E-001, +0.00000000000E+000
+4.64375000000E+008, +1.89075012672E-001, +0.00000000000E+000
+4.65000000000E+008, +1.88073602089E-001, +0.00000000000E+000
+4.65625000000E+008, +1.87695529708E-001, +0.00000000000E+000
+4.66250000000E+008, +1.84105686189E-001, +0.00000000000E+000
+4.66875000000E+008, +1.84795316960E-001, +0.00000000000E+000
+4.67500000000E+008, +1.84603142974E-001, +0.00000000000E+000
+4.68125000000E+008, +1.84235540424E-001, +0.00000000000E+000
+4.68750000000E+008, +1.87635086046E-001, +0.00000000000E+000
+4.69375000000E+008, +1.83327628205E-001, +0.00000000000E+000
+4.70000000000E+008, +1.88133675496E-001, +0.00000000000E+000
+4.70625000000E+008, +1.88014780246E-001, +0.00000000000E+000
+4.71250000000E+008, +1.89975718768E-001, +0.00000000000E+000
+4.71875000000E+008, +1.88990075228E-001, +0.00000000000E+000
+4.72500000000E+008, +1.88911497500E-001, +0.00000000000E+000
+4.73125000000E+008, +1.87220832574E-001, +0.00000000000E+000
+4.73750000000E+008, +1.90205131356E-001, +0.00000000000E+000
+4.74375000000E+008, +1.92325530363E-001, +0.00000000000E+000
+4.75000000000E+008, +1.91473507565E-001, +0.00000000000E+000
+4.75625000000E+008, +1.91781917385E-001, +0.00000000000E+000
+4.76250000000E+008, +1.90879597211E-001, +0.00000000000E+000
+4.76875000000E+008, +1.94673967680E-001, +0.00000000000E+000
+4.77500000000E+008, +1.91883917756E-001, +0.00000000000E+000
+4.78125000000E+008, +1.90631930487E-001, +0.00000000000E+000
+4.78750000000E+008, +1.93158628681E-001, +0.00000000000E+000
+4.79375000000E+008, +1.92418425712E-001, +0.00000000000E+000
+4.80000000000E+008, +1.93563119435E-001, +0.00000000000E+000
+4.80625000000E+008, +1.97490380286E-001, +0.00000000000E+000
+4.81250000000E+008, +1.94669264062E-001, +0.00000000000E+000
+4.81875000000E+008, +1.95838226422E-001, +0.00000000000E+000
+4.82500000000E+008, +1.94435568220E-001, +0.00000000000E+000
+4.83125000000E+008, +1.99488490195E-001, +0.00000000000E+000
+4.83750000000E+008, +2.02162910728E-001, +0.00000000000E+000
+4.84375000000E+008, +2.00302964133E-001, +0.00000000000E+000
+4.85000000000E+008, +2.04035503272E-001, +0.00000000000E+000
+4.85625000000E+008, +2.02508384949E-001, +0.00000000000E+000
+4.86250000000E+008, +2.05123309041E-001, +0.00000000000E+000
+4.86875000000E+008, +1.97880035496E-001, +0.00000000000E+000
+4.87500000000E+008, +2.03628537247E-001, +0.00000000000E+000
+4.88125000000E+008, +2.07788546150E-001, +0.00000000000E+000
+4.88750000000E+008, +2.03451624579E-001, +0.00000000000E+000
+4.89375000000E+008, +2.04231291401E-001, +0.00000000000E+000
+4.90000000000E+008, +1.98776877135E-001, +0.00000000000E+000
+4.90625000000E+008, +2.06405591207E-001, +0.00000000000E+000
+4.91250000000E+008, +2.03024976225E-001, +0.00000000000E+000
+4.91875000000E+008, +2.04126809088E-001, +0.00000000000E+000
+4.92500000000E+008, +2.11786676325E-001, +0.00000000000E+000
+4.93125000000E+008, +2.06291573884E-001, +0.00000000000E+000
+4.93750000000E+008, +2.12593588679E-001, +0.00000000000E+000
+4.94375000000E+008, +2.08286005773E-001, +0.00000000000E+000
+4.95000000000E+008, +2.12653889183E-001, +0.00000000000E+000
+4.95625000000E+008, +2.07969995441E-001, +0.00000000000E+000
+4.96250000000E+008, +2.13369962490E-001, +0.00000000000E+000
+4.96875000000E+008, +2.10796229627E-001, +0.00000000000E+000
+4.97500000000E+008, +2.12797322486E-001, +0.00000000000E+000
+4.98125000000E+008, +2.13302909401E-001, +0.00000000000E+000
+4.98750000000E+008, +2.13275785478E-001, +0.00000000000E+000
+4.99375000000E+008, +2.15884133084E-001, +0.00000000000E+000
+5.00000000000E+008, +2.11566715328E-001, +0.00000000000E+000
+5.00625000000E+008, +2.17686730385E-001, +0.00000000000E+000
+5.01250000000E+008, +2.17935774597E-001, +0.00000000000E+000
+5.01875000000E+008, +2.17558196267E-001, +0.00000000000E+000
+5.02500000000E+008, +2.19699290286E-001, +0.00000000000E+000
+5.03125000000E+008, +2.15603356991E-001, +0.00000000000E+000
+5.03750000000E+008, +2.21323177223E-001, +0.00000000000E+000
+5.04375000000E+008, +2.20338765054E-001, +0.00000000000E+000
+5.05000000000E+008, +2.19262194780E-001, +0.00000000000E+000
+5.05625000000E+008, +2.19977262743E-001, +0.00000000000E+000
+5.06250000000E+008, +2.23732306971E-001, +0.00000000000E+000
+5.06875000000E+008, +2.21271207695E-001, +0.00000000000E+000
+5.07500000000E+008, +2.24113784983E-001, +0.00000000000E+000
+5.08125000000E+008, +2.21262408788E-001, +0.00000000000E+000
+5.08750000000E+008, +2.29213544467E-001, +0.00000000000E+000
+5.09375000000E+008, +2.27307101931E-001, +0.00000000000E+000
+5.10000000000E+008, +2.27272845390E-001, +0.00000000000E+000
+5.10625000000E+008, +2.24509640967E-001, +0.00000000000E+000
+5.11250000000E+008, +2.25966791888E-001, +0.00000000000E+000
+5.11875000000E+008, +2.30346957806E-001, +0.00000000000E+000
+5.12500000000E+008, +2.30315766411E-001, +0.00000000000E+000
+5.13125000000E+008, +2.29086369682E-001, +0.00000000000E+000
