"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.30000000000E+008, -6.60794734601E-001, +0.00000000000E+000
+3.30625000000E+008, -6.62236730661E-001, +0.00000000000E+000
+3.31250000000E+008, -6.63379794872E-001, +0.00000000000E+000
+3.31875000000E+008, -6.63411113625E-001, +0.00000000000E+000
+3.32500000000E+008, -6.61676049107E-001, +0.00000000000E+000
+3.33125000000E+008, -6.59688304376E-001, +0.00000000000E+000
+3.33750000000E+008, -6.60897189056E-001, +0.00000000000E+000
+3.34375000000E+008, -6.58617847998E-001, +0.00000000000E+000
+3.35000000000E+008, -6.51763099859E-001, +0.00000000000E+000
+3.35625000000E+008, -6.54706503665E-001, +0.00000000000E+000
+3.36250000000E+008, -6.51576850745E-001, +0.00000000000E+000
+3.36875000000E+008, -6.51108319068E-001, +0.00000000000E+000
+3.37500000000E+008, -6.50752217713E-001, +0.00000000000E+000
+3.38125000000E+008, -6.52947341018E-001, +0.00000000000E+000
+3.38750000000E+008, -6.49831642856E-001, +0.00000000000E+000
+3.39375000000E+008, -6.47403517858E-001, +0.00000000000E+000
+3.40000000000E+008, -6.49276868178E-001, +0.00000000000E+000
+3.40625000000E+008, -6.46992846661E-001, +0.00000000000E+000
+3.41250000000E+008, -6.45827549187E-001, +0.00000000000E+000
+3.41875000000E+008, -6.44608794091E-001, +0.00000000000E+000
+3.42500000000E+008, -6.44857192781E-001, +0.00000000000E+000
+3.43125000000E+008, -6.46418338855E-001, +0.00000000000E+000
+3.43750000000E+008, -6.43770772191E-001, +0.00000000000E+000
+3.44375000000E+008, -6.40841562484E-001, +0.00000000000E+000
+3.45000000000E+008, -6.46007379151E-001, +0.00000000000E+000
+3.45625000000E+008, -6.42290946257E-001, +0.00000000000E+000
+3.46250000000E+008, -6.37092149231E-001, +0.00000000000E+000
+3.46875000000E+008, -6.40197759676E-001, +0.00000000000E+000
+3.47500000000E+008, -6.35845422865E-001, +0.00000000000E+000
+3.48125000000E+008, -6.36620442574E-001, +0.00000000000E+000
+3.48750000000E+008, -6.38432224248E-001, +0.00000000000E+000
+3.49375000000E+008, -6.31167316723E-001, +0.00000000000E+000
+3.50000000000E+008, -6.35020201211E-001, +0.00000000000E+000
+3.50625000000E+008, -6.38747848962E-001, +0.00000000000E+000
+3.51250000000E+008, -6.31822530289E-001, +0.00000000000E+000
+3.51875000000E+008, -6.33295232153E-001, +0.00000000000E+000
+3.52500000000E+008, -6.34773382305E-001, +0.00000000000E+000
+3.53125000000E+008, -6.30307909476E-001, +0.00000000000E+000
+3.53750000000E+008, -6.29166866460E-001, +0.00000000000E+000
+3.54375000000E+008, -6.27983433750E-001, +0.00000000000E+000
+3.55000000000E+008, -6.28628968203E-001, +0.00000000000E+000
+3.55625000000E+008, -6.27496489028E-001, +0.00000000000E+000
+3.56250000000E+008, -6.23253567605E-001, +0.00000000000E+000
+3.56875000000E+008, -6.27770217434E-001, +0.00000000000E+000
+3.57500000000E+008, -6.18732203118E-001, +0.00000000000E+000
+3.58125000000E+008, -6.24075957155E-001, +0.00000000000E+000
+3.58750000000E+008, -6.22826739783E-001, +0.00000000000E+000
+3.59375000000E+008, -6.25648283673E-001, +0.00000000000E+000
+3.60000000000E+008, -6.25790529643E-001, +0.00000000000E+000
+3.60625000000E+008, -6.17206584785E-001, +0.00000000000E+000
+3.61250000000E+008, -6.18345257537E-001, +0.00000000000E+000
+3.61875000000E+008, -6.19346083684E-001, +0.00000000000E+000
+3.62500000000E+008, -6.18587037361E-001, +0.00000000000E+000
+3.63125000000E+008, -6.19547661300E-001, +0.00000000000E+000
+3.63750000000E+008, -6.15410966477E-001, +0.00000000000E+000
+3.64375000000E+008, -6.13251342360E-001, +0.00000000000E+000
+3.65000000000E+008, -6.13818514844E-001, +0.00000000000E+000
+3.65625000000E+008, -6.13036505925E-001, +0.00000000000E+000
+3.66250000000E+008, -6.10515348468E-001, +0.00000000000E+000
+3.66875000000E+008, -6.10778747668E-001, +0.00000000000E+000
+3.67500000000E+008, -6.07183691294E-001, +0.00000000000E+000
+3.68125000000E+008, -6.10715730625E-001, +0.00000000000E+000
+3.68750000000E+008, -6.08761128335E-001, +0.00000000000E+000
+3.69375000000E+008, -6.13224764373E-001, +0.00000000000E+000
+3.70000000000E+008, -6.04190338098E-001, +0.00000000000E+000
+3.70625000000E+008, -6.02366116224E-001, +0.00000000000E+000
+3.71250000000E+008, -6.01564532283E-001, +0.00000000000E+000
+3.71875000000E+008, -5.99882815761E-001, +0.00000000000E+000
+3.72500000000E+008, -5.97781817251E-001, +0.00000000000E+000
+3.73125000000E+008, -6.00165486407E-001, +0.00000000000E+000
+3.73750000000E+008, -5.97287614990E-001, +0.00000000000E+000
+3.74375000000E+008, -5.95099399729E-001, +0.00000000000E+000
+3.75000000000E+008, -5.97129447468E-001, +0.00000000000E+000
+3.75625000000E+008, -5.94299264043E-001, +0.00000000000E+000
+3.76250000000E+008, -5.93178127272E-001, +0.00000000000E+000
+3.76875000000E+008, -5.93850052842E-001, +0.00000000000E+000
+3.77500000000E+008, -5.93843789279E-001, +0.00000000000E+000
+3.78125000000E+008, -5.87727348881E-001, +0.00000000000E+000
+3.78750000000E+008, -5.93770594603E-001, +0.00000000000E+000
+3.79375000000E+008, -5.83151219602E-001, +0.00000000000E+000
+3.80000000000E+008, -5.89529863544E-001, +0.00000000000E+000
+3.80625000000E+008, -5.88641265961E-001, +0.00000000000E+000
+3.81250000000E+008, -5.84400972755E-001, +0.00000000000E+000
+3.81875000000E+008, -5.81834897363E-001, +0.00000000000E+000
+3.82500000000E+008, -5.80265070290E-001, +0.00000000000E+000
+3.83125000000E+008, -5.82155146321E-001, +0.00000000000E+000
+3.83750000000E+008, -5.79792992331E-001, +0.00000000000E+000
+3.84375000000E+008, -5.75152353517E-001, +0.00000000000E+000
+3.85000000000E+008, -5.75253924308E-001, +0.00000000000E+000
+3.85625000000E+008, -5.74787089217E-001, +0.00000000000E+000
+3.86250000000E+008, -5.64068603893E-001, +0.00000000000E+000
+3.86875000000E+008, -5.77409578089E-001, +0.00000000000E+000
+3.87500000000E+008, -5.68822107037E-001, +0.00000000000E+000
+3.88125000000E+008, -5.71473077497E-001, +0.00000000000E+000
+3.88750000000E+008, -5.67632033625E-001, +0.00000000000E+000
+3.89375000000E+008, -5.69216456508E-001, +0.00000000000E+000
+3.90000000000E+008, -5.67372179511E-001, +0.00000000000E+000
+3.90625000000E+008, -5.65843661240E-001, +0.00000000000E+000
+3.91250000000E+008, -5.62335637603E-001, +0.00000000000E+000
+3.91875000000E+008, -5.61127332847E-001, +0.00000000000E+000
+3.92500000000E+008, -5.60898915281E-001, +0.00000000000E+000
+3.93125000000E+008, -5.62609459277E-001, +0.00000000000E+000
+3.93750000000E+008, -5.56642171490E-001, +0.00000000000E+000
+3.94375000000E+008, -5.58573724442E-001, +0.00000000000E+000
+3.95000000000E+008, -5.54475534467E-001, +0.00000000000E+000
+3.95625000000E+008, -5.52300381110E-001, +0.00000000000E+000
+3.96250000000E+008, -5.49895823859E-001, +0.00000000000E+000
+3.96875000000E+008, -5.55028915289E-001, +0.00000000000E+000
+3.97500000000E+008, -5.47304234868E-001, +0.00000000000E+000
+3.98125000000E+008, -5.49220956477E-001, +0.00000000000E+000
+3.98750000000E+008, -5.47397757438E-001, +0.00000000000E+000
+3.99375000000E+008, -5.44483111277E-001, +0.00000000000E+000
+4.00000000000E+008, -5.46760950146E-001, +0.00000000000E+000
+4.00625000000E+008, -5.41154741042E-001, +0.00000000000E+000
+4.01250000000E+008, -5.44633915089E-001, +0.00000000000E+000
+4.01875000000E+008, -5.36890740659E-001, +0.00000000000E+000
+4.02500000000E+008, -5.37492240876E-001, +0.00000000000E+000
+4.03125000000E+008, -5.35055634713E-001, +0.00000000000E+000
+4.03750000000E+008, -5.30358976384E-001, +0.00000000000E+000
+4.04375000000E+008, -5.29461996211E-001, +0.00000000000E+000
+4.05000000000E+008, -5.30515502293E-001, +0.00000000000E+000
+4.05625000000E+008, -5.30901443627E-001, +0.00000000000E+000
+4.06250000000E+008, -5.27855009422E-001, +0.00000000000E+000
+4.06875000000E+008, -5.23974832859E-001, +0.00000000000E+000
+4.07500000000E+008, -5.26583360608E-001, +0.00000000000E+000
+4.08125000000E+008, -5.19211284844E-001, +0.00000000000E+000
+4.08750000000E+008, -5.23084283241E-001, +0.00000000000E+000
+4.09375000000E+008, -5.17097959450E-001, +0.00000000000E+000
+4.10000000000E+008, -5.19745188955E-001, +0.00000000000E+000
+4.10625000000E+008, -5.11939842323E-001, +0.00000000000E+000
+4.11250000000E+008, -5.15860186572E-001, +0.00000000000E+000
+4.11875000000E+008, -5.11004899820E-001, +0.00000000000E+000
+4.12500000000E+008, -5.08246081745E-001, +0.00000000000E+000
+4.13125000000E+008, -5.04895011584E-001, +0.00000000000E+000
+4.13750000000E+008, -5.07149324567E-001, +0.00000000000E+000
+4.14375000000E+008, -5.03632318349E-001, +0.00000000000E+000
+4.15000000000E+008, -5.04971913388E-001, +0.00000000000E+000
+4.15625000000E+008, -5.00898467812E-001, +0.00000000000E+000
+4.16250000000E+008, -4.98743973480E-001, +0.00000000000E+000
+4.16875000000E+008, -4.98865125123E-001, +0.00000000000E+000
+4.17500000000E+008, -4.97676979143E-001, +0.00000000000E+000
+4.18125000000E+008, -4.92195583455E-001, +0.00000000000E+000
+4.18750000000E+008, -4.92679594672E-001, +0.00000000000E+000
+4.19375000000E+008, -4.93491273613E-001, +0.00000000000E+000
+4.20000000000E+008, -4.93186370344E-001, +0.00000000000E+000
+4.20625000000E+008, -4.88493494387E-001, +0.00000000000E+000
+4.21250000000E+008, -4.88143940125E-001, +0.00000000000E+000
+4.21875000000E+008, -4.84957056455E-001, +0.00000000000E+000
+4.22500000000E+008, -4.80377817482E-001, +0.00000000000E+000
+4.23125000000E+008, -4.80729871751E-001, +0.00000000000E+000
+4.23750000000E+008, -4.75825426807E-001, +0.00000000000E+000
+4.24375000000E+008, -4.77171878499E-001, +0.00000000000E+000
+4.25000000000E+008, -4.78330052809E-001, +0.00000000000E+000
+4.25625000000E+008, -4.73934785936E-001, +0.00000000000E+000
+4.26250000000E+008, -4.72249143045E-001, +0.00000000000E+000
+4.26875000000E+008, -4.69298910994E-001, +0.00000000000E+000
+4.27500000000E+008, -4.68319155387E-001, +0.00000000000E+000
+4.28125000000E+008, -4.63937642393E-001, +0.00000000000E+000
+4.28750000000E+008, -4.65928416505E-001, +0.00000000000E+000
+4.29375000000E+008, -4.65417725499E-001, +0.00000000000E+000
+4.30000000000E+008, -4.59407825074E-001, +0.00000000000E+000
+4.30625000000E+008, -4.61319849927E-001, +0.00000000000E+000
+4.31250000000E+008, -4.57653864061E-001, +0.00000000000E+000
+4.31875000000E+008, -4.55826976800E-001, +0.00000000000E+000
+4.32500000000E+008, -4.50882519199E-001, +0.00000000000E+000
+4.33125000000E+008, -4.54466879223E-001, +0.00000000000E+000
+4.33750000000E+008, -4.52425863636E-001, +0.00000000000E+000
+4.34375000000E+008, -4.49328304841E-001, +0.00000000000E+000
+4.35000000000E+008, -4.48704412163E-001, +0.00000000000E+000
+4.35625000000E+008, -4.38216669918E-001, +0.00000000000E+000
+4.36250000000E+008, -4.46309535104E-001, +0.00000000000E+000
+4.36875000000E+008, -4.41016887819E-001, +0.00000000000E+000
+4.37500000000E+008, -4.39186510435E-001, +0.00000000000E+000
+4.38125000000E+008, -4.34787199526E-001, +0.00000000000E+000
+4.38750000000E+008, -4.38503000370E-001, +0.00000000000E+000
+4.39375000000E+008, -4.38467532486E-001, +0.00000000000E+000
+4.40000000000E+008, -4.39586189097E-001, +0.00000000000E+000
+4.40625000000E+008, -4.37867242106E-001, +0.00000000000E+000
+4.41250000000E+008, -4.29025515419E-001, +0.00000000000E+000
+4.41875000000E+008, -4.25929940813E-001, +0.00000000000E+000
+4.42500000000E+008, -4.28769127349E-001, +0.00000000000E+000
+4.43125000000E+008, -4.24842186041E-001, +0.00000000000E+000
+4.43750000000E+008, -4.29951226223E-001, +0.00000000000E+000
+4.44375000000E+008, -4.25443828100E-001, +0.00000000000E+000
+4.45000000000E+008, -4.23338497402E-001, +0.00000000000E+000
+4.45625000000E+008, -4.22533143882E-001, +0.00000000000E+000
+4.46250000000E+008, -4.19900861653E-001, +0.00000000000E+000
+4.46875000000E+008, -4.16349269636E-001, +0.00000000000E+000
+4.47500000000E+008, -4.18338758836E-001, +0.00000000000E+000
+4.48125000000E+008, -4.15416153417E-001, +0.00000000000E+000
+4.48750000000E+008, -4.10271127403E-001, +0.00000000000E+000
+4.49375000000E+008, -4.11464553592E-001, +0.00000000000E+000
+4.50000000000E+008, -4.09069400753E-001, +0.00000000000E+000
+4.50625000000E+008, -4.07051461930E-001, +0.00000000000E+000
+4.51250000000E+008, -4.05280352664E-001, +0.00000000000E+000
+4.51875000000E+008, -4.04307893239E-001, +0.00000000000E+000
+4.52500000000E+008, -4.07669800866E-001, +0.00000000000E+000
+4.53125000000E+008, -4.02853433289E-001, +0.00000000000E+000
+4.53750000000E+008, -3.98941728760E-001, +0.00000000000E+000
+4.54375000000E+008, -3.99109842759E-001, +0.00000000000E+000
+4.55000000000E+008, -4.01186026560E-001, +0.00000000000E+000
+4.55625000000E+008, -3.98263556679E-001, +0.00000000000E+000
+4.56250000000E+008, -3.95011672839E-001, +0.00000000000E+000
+4.56875000000E+008, -3.94981345661E-001, +0.00000000000E+000
+4.57500000000E+008, -3.91608336072E-001, +0.00000000000E+000
+4.58125000000E+008, -3.92177433601E-001, +0.00000000000E+000
+4.58750000000E+008, -3.90560505018E-001, +0.00000000000E+000
+4.59375000000E+008, -3.89404392519E-001, +0.00000000000E+000
+4.60000000000E+008, -3.87421594184E-001, +0.00000000000E+000
+4.60625000000E+008, -3.85483261921E-001, +0.00000000000E+000
+4.61250000000E+008, -3.85165270140E-001, +0.00000000000E+000
+4.61875000000E+008, -3.85278583480E-001, +0.00000000000E+000
+4.62500000000E+008, -3.79982053053E-001, +0.00000000000E+000
+4.63125000000E+008, -3.81732543806E-001, +0.00000000000E+000
+4.63750000000E+008, -3.82169886405E-001, +0.00000000000E+000
+4.64375000000E+008, -3.76145710700E-001, +0.00000000000E+000
+4.65000000000E+008, -3.78495002109E-001, +0.00000000000E+000
+4.65625000000E+008, -3.72200581474E-001, +0.00000000000E+000
+4.66250000000E+008, -3.74790216950E-001, +0.00000000000E+000
+4.66875000000E+008, -3.73351028894E-001, +0.00000000000E+000
+4.67500000000E+008, -3.70178040079E-001, +0.00000000000E+000
+4.68125000000E+008, -3.69298884815E-001, +0.00000000000E+000
+4.68750000000E+008, -3.67897375860E-001, +0.00000000000E+000
+4.69375000000E+008, -3.68270504188E-001, +0.00000000000E+000
+4.70000000000E+008, -3.66109562532E-001, +0.00000000000E+000
+4.70625000000E+008, -3.61742341693E-001, +0.00000000000E+000
+4.71250000000E+008, -3.64525361405E-001, +0.00000000000E+000
+4.71875000000E+008, -3.62742608399E-001, +0.00000000000E+000
+4.72500000000E+008, -3.59684066412E-001, +0.00000000000E+000
+4.73125000000E+008, -3.60195534245E-001, +0.00000000000E+000
+4.73750000000E+008, -3.55970475336E-001, +0.00000000000E+000
+4.74375000000E+008, -3.59331513191E-001, +0.00000000000E+000
+4.75000000000E+008, -3.54482559609E-001, +0.00000000000E+000
+4.75625000000E+008, -3.52177203926E-001, +0.00000000000E+000
+4.76250000000E+008, -3.50859542602E-001, +0.00000000000E+000
+4.76875000000E+008, -3.50487470411E-001, +0.00000000000E+000
+4.77500000000E+008, -3.50616063820E-001, +0.00000000000E+000
+4.78125000000E+008, -3.48401811222E-001, +0.00000000000E+000
+4.78750000000E+008, -3.48185924688E-001, +0.00000000000E+000
+4.79375000000E+008, -3.45518763677E-001, +0.00000000000E+000
+4.80000000000E+008, -3.46256019126E-001, +0.00000000000E+000
+4.80625000000E+008, -3.42575395783E-001, +0.00000000000E+000
+4.81250000000E+008, -3.44033313588E-001, +0.00000000000E+000
+4.81875000000E+008, -3.40530783257E-001, +0.00000000000E+000
+4.82500000000E+008, -3.41679250598E-001, +0.00000000000E+000
+4.83125000000E+008, -3.38433917547E-001, +0.00000000000E+000
+4.83750000000E+008, -3.41010220792E-001, +0.00000000000E+000
+4.84375000000E+008, -3.35993028735E-001, +0.00000000000E+000
+4.85000000000E+008, -3.35049094214E-001, +0.00000000000E+000
+4.85625000000E+008, -3.35595243053E-001, +0.00000000000E+000
+4.86250000000E+008, -3.34874117740E-001, +0.00000000000E+000
+4.86875000000E+008, -3.34205380909E-001, +0.00000000000E+000
+4.87500000000E+008, -3.29939866878E-001, +0.00000000000E+000
+4.88125000000E+008, -3.26210439397E-001, +0.00000000000E+000
+4.88750000000E+008, -3.26198591968E-001, +0.00000000000E+000
+4.89375000000E+008, -3.27668926334E-001, +0.00000000000E+000
+4.90000000000E+008, -3.25904927550E-001, +0.00000000000E+000
+4.90625000000E+008, -3.26747134146E-001, +0.00000000000E+000
+4.91250000000E+008, -3.24138512618E-001, +0.00000000000E+000
+4.91875000000E+008, -3.22218042275E-001, +0.00000000000E+000
+4.92500000000E+008, -3.23763643917E-001, +0.00000000000E+000
+4.93125000000E+008, -3.22506290370E-001, +0.00000000000E+000
+4.93750000000E+008, -3.17899777818E-001, +0.00000000000E+000
+4.94375000000E+008, -3.18599252535E-001, +0.00000000000E+000
+4.95000000000E+008, -3.17169303959E-001, +0.00000000000E+000
+4.95625000000E+008, -3.15922167697E-001, +0.00000000000E+000
+4.96250000000E+008, -3.16386687312E-001, +0.00000000000E+000
+4.96875000000E+008, -3.13515958854E-001, +0.00000000000E+000
+4.97500000000E+008, -3.10840705979E-001, +0.00000000000E+000
+4.98125000000E+008, -3.11038429189E-001, +0.00000000000E+000
+4.98750000000E+008, -3.05832070267E-001, +0.00000000000E+000
+4.99375000000E+008, -3.06629964521E-001, +0.00000000000E+000
+5.00000000000E+008, -3.07096258693E-001, +0.00000000000E+000
+5.00625000000E+008, -3.04469756183E-001, +0.00000000000E+000
+5.01250000000E+008, -3.05179834423E-001, +0.00000000000E+000
+5.01875000000E+008, -3.01551341690E-001, +0.00000000000E+000
+5.02500000000E+008, -3.05981696195E-001, +0.00000000000E+000
+5.03125000000E+008, -3.00125853429E-001, +0.00000000000E+000
+5.03750000000E+008, -3.02395026565E-001, +0.00000000000E+000
+5.04375000000E+008, -3.02346108567E-001, +0.00000000000E+000
+5.05000000000E+008, -2.99625482116E-001, +0.00000000000E+000
+5.05625000000E+008, -2.98601843443E-001, +0.00000000000E+000
+5.06250000000E+008, -2.99403963897E-001, +0.00000000000E+000
+5.06875000000E+008, -2.93935400107E-001, +0.00000000000E+000
+5.07500000000E+008, -2.93733499431E-001, +0.00000000000E+000
+5.08125000000E+008, -2.91905694474E-001, +0.00000000000E+000
+5.08750000000E+008, -2.90545856801E-001, +0.00000000000E+000
+5.09375000000E+008, -2.90310315622E-001, +0.00000000000E+000
+5.10000000000E+008, -2.85280193141E-001, +0.00000000000E+000
+5.10625000000E+008, -2.85224530013E-001, +0.00000000000E+000
+5.11250000000E+008, -2.83989342516E-001, +0.00000000000E+000
+5.11875000000E+008, -2.83530872231E-001, +0.00000000000E+000
