"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+3.09375000000E+008, -2.40107295272E+001, +0.00000000000E+000
+3.10000000000E+008, -2.39861762064E+001, +0.00000000000E+000
+3.10625000000E+008, -2.38261643383E+001, +0.00000000000E+000
+3.11250000000E+008, -2.34596360837E+001, +0.00000000000E+000
+3.11875000000E+008, -2.34791897591E+001, +0.00000000000E+000
+3.12500000000E+008, -2.37986882062E+001, +0.00000000000E+000
+3.13125000000E+008, -2.35652947542E+001, +0.00000000000E+000
+3.13750000000E+008, -2.36749704166E+001, +0.00000000000E+000
+3.14375000000E+008, -2.38335962624E+001, +0.00000000000E+000
+3.15000000000E+008, -2.36554550402E+001, +0.00000000000E+000
+3.15625000000E+008, -2.35369039267E+001, +0.00000000000E+000
+3.16250000000E+008, -2.34777649980E+001, +0.00000000000E+000
+3.16875000000E+008, -2.35998034996E+001, +0.00000000000E+000
+3.17500000000E+008, -2.34889560016E+001, +0.00000000000E+000
+3.18125000000E+008, -2.38328078205E+001, +0.00000000000E+000
+3.18750000000E+008, -2.36031535437E+001, +0.00000000000E+000
+3.19375000000E+008, -2.34666087863E+001, +0.00000000000E+000
+3.20000000000E+008, -2.33226900165E+001, +0.00000000000E+000
+3.20625000000E+008, -2.31318963168E+001, +0.00000000000E+000
+3.21250000000E+008, -2.34610995143E+001, +0.00000000000E+000
+3.21875000000E+008, -2.38137804683E+001, +0.00000000000E+000
+3.22500000000E+008, -2.33071360474E+001, +0.00000000000E+000
+3.23125000000E+008, -2.31644508704E+001, +0.00000000000E+000
+3.23750000000E+008, -2.34725911811E+001, +0.00000000000E+000
+3.24375000000E+008, -2.33077959179E+001, +0.00000000000E+000
+3.25000000000E+008, -2.35576469091E+001, +0.00000000000E+000
+3.25625000000E+008, -2.32114572199E+001, +0.00000000000E+000
+3.26250000000E+008, -2.31235964664E+001, +0.00000000000E+000
+3.26875000000E+008, -2.30981888525E+001, +0.00000000000E+000
+3.27500000000E+008, -2.32203797485E+001, +0.00000000000E+000
+3.28125000000E+008, -2.32175113091E+001, +0.00000000000E+000
+3.28750000000E+008, -2.30583446965E+001, +0.00000000000E+000
+3.29375000000E+008, -2.33729516450E+001, +0.00000000000E+000
+3.30000000000E+008, -2.32957948763E+001, +0.00000000000E+000
+3.30625000000E+008, -2.33543586645E+001, +0.00000000000E+000
+3.31250000000E+008, -2.33858388719E+001, +0.00000000000E+000
+3.31875000000E+008, -2.28190054610E+001, +0.00000000000E+000
+3.32500000000E+008, -2.30351861250E+001, +0.00000000000E+000
+3.33125000000E+008, -2.30880918500E+001, +0.00000000000E+000
+3.33750000000E+008, -2.31285639836E+001, +0.00000000000E+000
+3.34375000000E+008, -2.28476894616E+001, +0.00000000000E+000
+3.35000000000E+008, -2.29392791383E+001, +0.00000000000E+000
+3.35625000000E+008, -2.28912957287E+001, +0.00000000000E+000
+3.36250000000E+008, -2.29866777800E+001, +0.00000000000E+000
+3.36875000000E+008, -2.26191592064E+001, +0.00000000000E+000
+3.37500000000E+008, -2.28418605217E+001, +0.00000000000E+000
+3.38125000000E+008, -2.29002371723E+001, +0.00000000000E+000
+3.38750000000E+008, -2.29151267413E+001, +0.00000000000E+000
+3.39375000000E+008, -2.30987556317E+001, +0.00000000000E+000
+3.40000000000E+008, -2.28818067489E+001, +0.00000000000E+000
+3.40625000000E+008, -2.26318539480E+001, +0.00000000000E+000
+3.41250000000E+008, -2.27431930280E+001, +0.00000000000E+000
+3.41875000000E+008, -2.30243525559E+001, +0.00000000000E+000
+3.42500000000E+008, -2.23940944320E+001, +0.00000000000E+000
+3.43125000000E+008, -2.26195595942E+001, +0.00000000000E+000
+3.43750000000E+008, -2.26303127589E+001, +0.00000000000E+000
+3.44375000000E+008, -2.25855157133E+001, +0.00000000000E+000
+3.45000000000E+008, -2.27533498524E+001, +0.00000000000E+000
+3.45625000000E+008, -2.28831610174E+001, +0.00000000000E+000
+3.46250000000E+008, -2.26304903813E+001, +0.00000000000E+000
+3.46875000000E+008, -2.27237435794E+001, +0.00000000000E+000
+3.47500000000E+008, -2.27844516581E+001, +0.00000000000E+000
+3.48125000000E+008, -2.25724190575E+001, +0.00000000000E+000
+3.48750000000E+008, -2.22978016012E+001, +0.00000000000E+000
+3.49375000000E+008, -2.27932386038E+001, +0.00000000000E+000
+3.50000000000E+008, -2.30859080085E+001, +0.00000000000E+000
+3.50625000000E+008, -2.28658413541E+001, +0.00000000000E+000
+3.51250000000E+008, -2.22796101797E+001, +0.00000000000E+000
+3.51875000000E+008, -2.28088943835E+001, +0.00000000000E+000
+3.52500000000E+008, -2.26948773358E+001, +0.00000000000E+000
+3.53125000000E+008, -2.26266383326E+001, +0.00000000000E+000
+3.53750000000E+008, -2.25802595087E+001, +0.00000000000E+000
+3.54375000000E+008, -2.22888156487E+001, +0.00000000000E+000
+3.55000000000E+008, -2.22460480510E+001, +0.00000000000E+000
+3.55625000000E+008, -2.22844040013E+001, +0.00000000000E+000
+3.56250000000E+008, -2.21708153794E+001, +0.00000000000E+000
+3.56875000000E+008, -2.24755992458E+001, +0.00000000000E+000
+3.57500000000E+008, -2.21434085826E+001, +0.00000000000E+000
+3.58125000000E+008, -2.20431430709E+001, +0.00000000000E+000
+3.58750000000E+008, -2.21528803015E+001, +0.00000000000E+000
+3.59375000000E+008, -2.23931442795E+001, +0.00000000000E+000
+3.60000000000E+008, -2.22397164954E+001, +0.00000000000E+000
+3.60625000000E+008, -2.24011107778E+001, +0.00000000000E+000
+3.61250000000E+008, -2.22227470010E+001, +0.00000000000E+000
+3.61875000000E+008, -2.23808929943E+001, +0.00000000000E+000
+3.62500000000E+008, -2.20957209815E+001, +0.00000000000E+000
+3.63125000000E+008, -2.23895656210E+001, +0.00000000000E+000
+3.63750000000E+008, -2.21424337035E+001, +0.00000000000E+000
+3.64375000000E+008, -2.23611924562E+001, +0.00000000000E+000
+3.65000000000E+008, -2.20503948782E+001, +0.00000000000E+000
+3.65625000000E+008, -2.21381908486E+001, +0.00000000000E+000
+3.66250000000E+008, -2.19885523127E+001, +0.00000000000E+000
+3.66875000000E+008, -2.20788669620E+001, +0.00000000000E+000
+3.67500000000E+008, -2.20989175109E+001, +0.00000000000E+000
+3.68125000000E+008, -2.18673280470E+001, +0.00000000000E+000
+3.68750000000E+008, -2.20379574604E+001, +0.00000000000E+000
+3.69375000000E+008, -2.19999898759E+001, +0.00000000000E+000
+3.70000000000E+008, -2.19720211935E+001, +0.00000000000E+000
+3.70625000000E+008, -2.20747047323E+001, +0.00000000000E+000
+3.71250000000E+008, -2.20947059121E+001, +0.00000000000E+000
+3.71875000000E+008, -2.18837876590E+001, +0.00000000000E+000
+3.72500000000E+008, -2.19541927004E+001, +0.00000000000E+000
+3.73125000000E+008, -2.18656162405E+001, +0.00000000000E+000
+3.73750000000E+008, -2.18742690839E+001, +0.00000000000E+000
+3.74375000000E+008, -2.17930059763E+001, +0.00000000000E+000
+3.75000000000E+008, -2.20593886381E+001, +0.00000000000E+000
+3.75625000000E+008, -2.18301908587E+001, +0.00000000000E+000
+3.76250000000E+008, -2.19467268609E+001, +0.00000000000E+000
+3.76875000000E+008, -2.15968507589E+001, +0.00000000000E+000
+3.77500000000E+008, -2.16454611708E+001, +0.00000000000E+000
+3.78125000000E+008, -2.19488203808E+001, +0.00000000000E+000
+3.78750000000E+008, -2.18555725376E+001, +0.00000000000E+000
+3.79375000000E+008, -2.17828891601E+001, +0.00000000000E+000
+3.80000000000E+008, -2.16234845872E+001, +0.00000000000E+000
+3.80625000000E+008, -2.16947281836E+001, +0.00000000000E+000
+3.81250000000E+008, -2.15865531746E+001, +0.00000000000E+000
+3.81875000000E+008, -2.18880725618E+001, +0.00000000000E+000
+3.82500000000E+008, -2.17121876076E+001, +0.00000000000E+000
+3.83125000000E+008, -2.16575993464E+001, +0.00000000000E+000
+3.83750000000E+008, -2.15525212837E+001, +0.00000000000E+000
+3.84375000000E+008, -2.15995085064E+001, +0.00000000000E+000
+3.85000000000E+008, -2.16008685474E+001, +0.00000000000E+000
+3.85625000000E+008, -2.16297649102E+001, +0.00000000000E+000
+3.86250000000E+008, -2.14960690087E+001, +0.00000000000E+000
+3.86875000000E+008, -2.14688272676E+001, +0.00000000000E+000
+3.87500000000E+008, -2.16469457796E+001, +0.00000000000E+000
+3.88125000000E+008, -2.16930063677E+001, +0.00000000000E+000
+3.88750000000E+008, -2.17340489301E+001, +0.00000000000E+000
+3.89375000000E+008, -2.15058174914E+001, +0.00000000000E+000
+3.90000000000E+008, -2.14754308295E+001, +0.00000000000E+000
+3.90625000000E+008, -2.15720096288E+001, +0.00000000000E+000
+3.91250000000E+008, -2.13233899705E+001, +0.00000000000E+000
+3.91875000000E+008, -2.14344468614E+001, +0.00000000000E+000
+3.92500000000E+008, -2.13674430131E+001, +0.00000000000E+000
+3.93125000000E+008, -2.11270998814E+001, +0.00000000000E+000
+3.93750000000E+008, -2.15171974960E+001, +0.00000000000E+000
+3.94375000000E+008, -2.10491999032E+001, +0.00000000000E+000
+3.95000000000E+008, -2.14011542977E+001, +0.00000000000E+000
+3.95625000000E+008, -2.15554281457E+001, +0.00000000000E+000
+3.96250000000E+008, -2.14808204605E+001, +0.00000000000E+000
+3.96875000000E+008, -2.10759291786E+001, +0.00000000000E+000
+3.97500000000E+008, -2.13337261953E+001, +0.00000000000E+000
+3.98125000000E+008, -2.09536255668E+001, +0.00000000000E+000
+3.98750000000E+008, -2.11352040564E+001, +0.00000000000E+000
+3.99375000000E+008, -2.14532112461E+001, +0.00000000000E+000
+4.00000000000E+008, -2.11119597158E+001, +0.00000000000E+000
+4.00625000000E+008, -2.12947917548E+001, +0.00000000000E+000
+4.01250000000E+008, -2.13942266715E+001, +0.00000000000E+000
+4.01875000000E+008, -2.11616850529E+001, +0.00000000000E+000
+4.02500000000E+008, -2.13738896930E+001, +0.00000000000E+000
+4.03125000000E+008, -2.15134797028E+001, +0.00000000000E+000
+4.03750000000E+008, -2.13510485805E+001, +0.00000000000E+000
+4.04375000000E+008, -2.11299320515E+001, +0.00000000000E+000
+4.05000000000E+008, -2.14363096724E+001, +0.00000000000E+000
+4.05625000000E+008, -2.11499494496E+001, +0.00000000000E+000
+4.06250000000E+008, -2.10709987411E+001, +0.00000000000E+000
+4.06875000000E+008, -2.09086712618E+001, +0.00000000000E+000
+4.07500000000E+008, -2.11803392790E+001, +0.00000000000E+000
+4.08125000000E+008, -2.12160491906E+001, +0.00000000000E+000
+4.08750000000E+008, -2.11496325681E+001, +0.00000000000E+000
+4.09375000000E+008, -2.08753294621E+001, +0.00000000000E+000
+4.10000000000E+008, -2.11826367046E+001, +0.00000000000E+000
+4.10625000000E+008, -2.08790746776E+001, +0.00000000000E+000
+4.11250000000E+008, -2.09757648903E+001, +0.00000000000E+000
+4.11875000000E+008, -2.10740260112E+001, +0.00000000000E+000
+4.12500000000E+008, -2.07779937453E+001, +0.00000000000E+000
+4.13125000000E+008, -2.10310148562E+001, +0.00000000000E+000
+4.13750000000E+008, -2.07690719050E+001, +0.00000000000E+000
+4.14375000000E+008, -2.08195097995E+001, +0.00000000000E+000
+4.15000000000E+008, -2.09831011464E+001, +0.00000000000E+000
+4.15625000000E+008, -2.10025556275E+001, +0.00000000000E+000
+4.16250000000E+008, -2.08931340590E+001, +0.00000000000E+000
+4.16875000000E+008, -2.08314046529E+001, +0.00000000000E+000
+4.17500000000E+008, -2.09218845394E+001, +0.00000000000E+000
+4.18125000000E+008, -2.07501452316E+001, +0.00000000000E+000
+4.18750000000E+008, -2.07014625364E+001, +0.00000000000E+000
+4.19375000000E+008, -2.06655571817E+001, +0.00000000000E+000
+4.20000000000E+008, -2.07380956107E+001, +0.00000000000E+000
+4.20625000000E+008, -2.09227140139E+001, +0.00000000000E+000
+4.21250000000E+008, -2.09228228858E+001, +0.00000000000E+000
+4.21875000000E+008, -2.05138520314E+001, +0.00000000000E+000
+4.22500000000E+008, -2.09538870998E+001, +0.00000000000E+000
+4.23125000000E+008, -2.09295777695E+001, +0.00000000000E+000
+4.23750000000E+008, -2.05945989619E+001, +0.00000000000E+000
+4.24375000000E+008, -2.08938787728E+001, +0.00000000000E+000
+4.25000000000E+008, -2.04790887420E+001, +0.00000000000E+000
+4.25625000000E+008, -2.07636229436E+001, +0.00000000000E+000
+4.26250000000E+008, -2.06539950287E+001, +0.00000000000E+000
+4.26875000000E+008, -2.04649519176E+001, +0.00000000000E+000
+4.27500000000E+008, -2.07163007215E+001, +0.00000000000E+000
+4.28125000000E+008, -2.04845716118E+001, +0.00000000000E+000
+4.28750000000E+008, -2.07411011281E+001, +0.00000000000E+000
+4.29375000000E+008, -2.03376927521E+001, +0.00000000000E+000
+4.30000000000E+008, -2.05585183265E+001, +0.00000000000E+000
+4.30625000000E+008, -2.04864411309E+001, +0.00000000000E+000
+4.31250000000E+008, -2.05878796727E+001, +0.00000000000E+000
+4.31875000000E+008, -2.07383125049E+001, +0.00000000000E+000
+4.32500000000E+008, -2.06481823228E+001, +0.00000000000E+000
+4.33125000000E+008, -2.05260668583E+001, +0.00000000000E+000
+4.33750000000E+008, -2.08893906862E+001, +0.00000000000E+000
+4.34375000000E+008, -2.04132514204E+001, +0.00000000000E+000
+4.35000000000E+008, -2.04311615375E+001, +0.00000000000E+000
+4.35625000000E+008, -2.03979212777E+001, +0.00000000000E+000
+4.36250000000E+008, -2.08055236344E+001, +0.00000000000E+000
+4.36875000000E+008, -2.06630371163E+001, +0.00000000000E+000
+4.37500000000E+008, -2.04545502227E+001, +0.00000000000E+000
+4.38125000000E+008, -2.03389252727E+001, +0.00000000000E+000
+4.38750000000E+008, -2.04095490732E+001, +0.00000000000E+000
+4.39375000000E+008, -2.03120392114E+001, +0.00000000000E+000
+4.40000000000E+008, -2.07054741935E+001, +0.00000000000E+000
+4.40625000000E+008, -2.03495576632E+001, +0.00000000000E+000
+4.41250000000E+008, -2.04633144949E+001, +0.00000000000E+000
+4.41875000000E+008, -2.06280538181E+001, +0.00000000000E+000
+4.42500000000E+008, -2.07948418691E+001, +0.00000000000E+000
+4.43125000000E+008, -2.05052780203E+001, +0.00000000000E+000
+4.43750000000E+008, -2.04000053234E+001, +0.00000000000E+000
+4.44375000000E+008, -2.03194229697E+001, +0.00000000000E+000
+4.45000000000E+008, -2.02723851360E+001, +0.00000000000E+000
+4.45625000000E+008, -2.03371284836E+001, +0.00000000000E+000
+4.46250000000E+008, -2.01278234588E+001, +0.00000000000E+000
+4.46875000000E+008, -2.02394793525E+001, +0.00000000000E+000
+4.47500000000E+008, -2.03757520588E+001, +0.00000000000E+000
+4.48125000000E+008, -2.04324005090E+001, +0.00000000000E+000
+4.48750000000E+008, -2.00069994914E+001, +0.00000000000E+000
+4.49375000000E+008, -2.03345902285E+001, +0.00000000000E+000
+4.50000000000E+008, -2.04048000737E+001, +0.00000000000E+000
+4.50625000000E+008, -2.02565983233E+001, +0.00000000000E+000
+4.51250000000E+008, -2.03472627540E+001, +0.00000000000E+000
+4.51875000000E+008, -2.01414170697E+001, +0.00000000000E+000
+4.52500000000E+008, -2.01723968027E+001, +0.00000000000E+000
+4.53125000000E+008, -2.02158809736E+001, +0.00000000000E+000
+4.53750000000E+008, -2.02869894430E+001, +0.00000000000E+000
+4.54375000000E+008, -1.99126156403E+001, +0.00000000000E+000
+4.55000000000E+008, -2.00114638357E+001, +0.00000000000E+000
+4.55625000000E+008, -2.00928963677E+001, +0.00000000000E+000
+4.56250000000E+008, -2.00390111522E+001, +0.00000000000E+000
+4.56875000000E+008, -2.01122283170E+001, +0.00000000000E+000
+4.57500000000E+008, -2.01517910170E+001, +0.00000000000E+000
+4.58125000000E+008, -2.00899368859E+001, +0.00000000000E+000
+4.58750000000E+008, -2.01906777422E+001, +0.00000000000E+000
+4.59375000000E+008, -2.01404598869E+001, +0.00000000000E+000
+4.60000000000E+008, -1.99789712573E+001, +0.00000000000E+000
+4.60625000000E+008, -2.00295944117E+001, +0.00000000000E+000
+4.61250000000E+008, -2.04599791925E+001, +0.00000000000E+000
+4.61875000000E+008, -2.01453748862E+001, +0.00000000000E+000
+4.62500000000E+008, -1.98948530020E+001, +0.00000000000E+000
+4.63125000000E+008, -2.01648624936E+001, +0.00000000000E+000
+4.63750000000E+008, -1.98555422193E+001, +0.00000000000E+000
+4.64375000000E+008, -2.00673444440E+001, +0.00000000000E+000
+4.65000000000E+008, -2.01893486469E+001, +0.00000000000E+000
+4.65625000000E+008, -2.01898007627E+001, +0.00000000000E+000
+4.66250000000E+008, -2.00063227151E+001, +0.00000000000E+000
+4.66875000000E+008, -2.01483077409E+001, +0.00000000000E+000
+4.67500000000E+008, -1.98989297899E+001, +0.00000000000E+000
+4.68125000000E+008, -1.99764520418E+001, +0.00000000000E+000
+4.68750000000E+008, -1.98792216846E+001, +0.00000000000E+000
+4.69375000000E+008, -1.99395182284E+001, +0.00000000000E+000
+4.70000000000E+008, -1.99343340993E+001, +0.00000000000E+000
+4.70625000000E+008, -1.98097837589E+001, +0.00000000000E+000
+4.71250000000E+008, -1.99777869575E+001, +0.00000000000E+000
+4.71875000000E+008, -1.98932173300E+001, +0.00000000000E+000
+4.72500000000E+008, -2.01896033516E+001, +0.00000000000E+000
+4.73125000000E+008, -1.99213811241E+001, +0.00000000000E+000
+4.73750000000E+008, -1.99722019941E+001, +0.00000000000E+000
+4.74375000000E+008, -1.99593600479E+001, +0.00000000000E+000
+4.75000000000E+008, -1.98517528156E+001, +0.00000000000E+000
+4.75625000000E+008, -1.96711777680E+001, +0.00000000000E+000
+4.76250000000E+008, -1.99253869578E+001, +0.00000000000E+000
+4.76875000000E+008, -2.01058908197E+001, +0.00000000000E+000
+4.77500000000E+008, -2.00384086042E+001, +0.00000000000E+000
+4.78125000000E+008, -2.00257514735E+001, +0.00000000000E+000
+4.78750000000E+008, -1.98898645573E+001, +0.00000000000E+000
+4.79375000000E+008, -1.97629928157E+001, +0.00000000000E+000
+4.80000000000E+008, -1.98442040469E+001, +0.00000000000E+000
+4.80625000000E+008, -1.97662559720E+001, +0.00000000000E+000
+4.81250000000E+008, -1.96557639964E+001, +0.00000000000E+000
+4.81875000000E+008, -1.99816657396E+001, +0.00000000000E+000
+4.82500000000E+008, -1.98433197801E+001, +0.00000000000E+000
+4.83125000000E+008, -1.98716189205E+001, +0.00000000000E+000
